cluster_id,capacity_mw,constructed_before,constructed_after,latitude,longitude,country
16494,309.17094190533936,2017-11-26 00:00:00 +00,,-12.60266705177606,-44.10115434330254,Brazil
16499,5.569497360994969,2023-06-22 00:00:00 +00,2023-01-31 00:00:00 +00,-15.477391746387164,-42.2188991150261,Brazil
1651,1.1937651055902825,2023-12-18 00:00:00 +00,,30.766335909936565,76.46728167900896,India
16547,1.1999191164954712,2018-12-28 00:00:00 +00,2017-11-01 00:00:00 +00,17.561215371092327,75.99927489673945,India
1657,5.874738689538285,2021-12-29 00:00:00 +00,2020-03-29 00:00:00 +00,9.72178677594354,78.08905179147283,India
16570,0.8772744479446218,2020-12-07 00:00:00 +00,2019-10-14 00:00:00 +00,29.05607685037992,79.52509228068374,India
16572,13.008636001041229,2018-12-23 00:00:00 +00,2017-11-01 00:00:00 +00,18.89212393654311,75.58408978880999,India
16580,0.7719585923019354,2023-12-23 00:00:00 +00,2023-08-25 00:00:00 +00,29.20217333418768,73.21474687490932,India
16611,6.983127697380009,2017-12-28 00:00:00 +00,,16.87207330518656,75.71275931090973,India
16617,14.397991519708318,2023-03-19 00:00:00 +00,2022-09-15 00:00:00 +00,8.673418980241683,77.99981344206805,India
16624,3.93177123463436,2023-09-21 00:00:00 +00,2023-05-06 00:00:00 +00,-25.57156817919007,27.87452218030628,South Africa
16627,56.55940207311304,2020-11-18 00:00:00 +00,2019-02-17 00:00:00 +00,11.663933799439478,108.79321571788752,Vietnam
16644,84.97427484130823,2017-12-27 00:00:00 +00,,-27.36643492221652,23.013174052574094,South Africa
16695,2.022013373347476,2019-11-05 00:00:00 +00,2018-08-22 00:00:00 +00,10.902442529809552,77.88501927673433,India
1670,1.6721320471055503,2024-08-22 00:00:00 +00,2024-05-09 00:00:00 +00,23.85506325228491,71.96469794091561,India
16707,3.1139435400925928,2017-12-17 00:00:00 +00,,26.48858652416976,71.20423374637255,India
16713,6.917751975078815,2023-06-29 00:00:00 +00,2023-01-20 00:00:00 +00,10.481279105497526,77.92571912776526,India
16723,3.24929319643121,2025-03-23 06:13:10.586 +00,,17.79390934963363,82.89189139282156,India
16740,4.329895725541317,2020-11-18 00:00:00 +00,2019-02-27 00:00:00 +00,12.443019526043052,107.96411095667315,Vietnam
16749,3.96532978900926,2018-12-26 00:00:00 +00,2017-05-20 00:00:00 +00,16.61352806658016,74.37120397708917,India
16750,1.266147259140343,2023-11-09 00:00:00 +00,,17.039625184394446,78.1911172767263,India
16763,2.837901748986756,2023-12-29 00:00:00 +00,,13.766518623929912,77.8619960022159,India
16784,4.502831761468022,2023-06-22 00:00:00 +00,2023-01-31 00:00:00 +00,-15.473550629616778,-42.22581456297536,Brazil
16790,7.2112828989379425,2021-12-24 00:00:00 +00,2020-03-14 00:00:00 +00,10.932830692677518,77.5219197090718,India
1681,3.5891542648830552,2023-09-25 00:00:00 +00,2023-04-18 00:00:00 +00,-17.044510806654937,-41.48485024436762,Brazil
16811,36.01207262002384,2017-12-28 00:00:00 +00,,16.42402918069086,78.06861308493963,India
16847,2.996690436708446,2018-12-30 00:00:00 +00,2017-11-25 00:00:00 +00,21.66814496596932,79.73560871271026,India
16849,1.323329115241796,2024-09-29 05:25:17.492 +00,2024-04-02 05:25:15.57 +00,12.719012842511352,77.87816984776391,India
16867,7.367951004372559,2024-12-30 06:02:35.461 +00,2024-08-20 06:12:28.416 +00,24.02703689707536,69.4552705701345,India
16886,3.9104114548093327,2022-12-16 00:00:00 +00,2021-05-28 00:00:00 +00,10.960025520052204,78.94627060536307,India
16896,294.044807455138,2017-12-30 00:00:00 +00,,-28.88686534243432,19.59279187391929,South Africa
1691,26.184679251853137,2023-12-27 00:00:00 +00,,18.2465826908809,78.2614246574979,India
16914,3.138146038049636,2017-12-29 00:00:00 +00,,18.606251752999224,73.86411971721543,India
1694,0.6323430886047797,2019-11-19 03:24:10.558 +00,2018-01-08 03:23:45.09 +00,13.980068319958184,107.93077984545218,Vietnam
16969,3.763844702523096,2023-12-26 00:00:00 +00,2020-02-25 00:00:00 +00,10.446157021007949,105.17805193542934,Vietnam
17028,4.468500492479945,2021-12-22 00:00:00 +00,2019-11-18 00:00:00 +00,18.43039671098252,77.10394486948081,India
1703,82.59568393657194,2023-09-27 00:00:00 +00,2023-05-20 00:00:00 +00,-29.24888220510094,21.30304025385261,South Africa
17041,0.815649698482421,2020-12-19 00:00:00 +00,2019-03-10 00:00:00 +00,-22.22349650386024,-43.31890726035966,Brazil
17044,1.0249857351587894,2022-12-29 00:00:00 +00,2021-11-14 00:00:00 +00,25.41924910235968,81.8713631546845,India
17056,0.7864145685644476,2023-09-21 13:25:33.771 +00,2023-05-22 13:35:31.449 +00,-11.613439937781134,-47.01153089395512,Brazil
17057,2.633169846356964,2019-12-24 00:00:00 +00,2018-02-02 00:00:00 +00,12.50920170089641,108.0828449454849,Vietnam
17059,65.80782226183297,2018-12-23 00:00:00 +00,2017-11-23 00:00:00 +00,18.890069031000188,76.67605902644212,India
17102,48.88551207081988,2020-12-13 00:00:00 +00,2019-11-19 00:00:00 +00,11.461461589618752,108.79802153776689,Vietnam
17104,2.4714027514720733,2023-03-14 00:00:00 +00,2022-01-23 00:00:00 +00,11.329773547103542,77.27861716686954,India
17118,682.0506040487164,2023-09-07 12:53:45.62 +00,2023-04-15 12:53:41.023 +00,-5.615277239775178,-37.046379844887966,Brazil
17123,11.332464668904676,2023-12-27 00:00:00 +00,,18.055752242543747,78.40723118881208,India
17124,4.264087068980711,2023-09-04 00:00:00 +00,2023-05-22 00:00:00 +00,24.774085070501098,74.07012948577774,India
17183,14.157831985870416,2017-12-22 00:00:00 +00,,24.833692403787783,85.5282984986268,India
17193,0.805434979476075,2020-12-30 00:00:00 +00,2019-10-12 00:00:00 +00,-14.475771541212232,-45.47203772347823,Brazil
17215,1.842451800847432,2017-12-29 00:00:00 +00,,21.54001443956182,84.95341176206198,India
17225,0.3817464630122491,2019-12-03 08:16:43.699 +00,2018-11-18 08:16:46.49 +00,-23.9045989226144,29.44926325685944,South Africa
17239,6.59357121792282,2017-12-28 00:00:00 +00,,17.699137839201597,78.94555871050827,India
17247,4.757392023296543,2023-12-28 00:00:00 +00,2019-03-27 00:00:00 +00,11.847909539366809,106.51033601742448,Vietnam
17264,5.558792100911576,2023-12-18 00:00:00 +00,2023-07-11 00:00:00 +00,-15.908448131091514,-48.813001896497234,Brazil
17285,171.40674385854135,2021-12-29 00:00:00 +00,2020-03-29 00:00:00 +00,9.176577318662572,77.99919845542465,India
17287,17.07233393416614,2022-12-24 00:00:00 +00,2021-05-18 00:00:00 +00,10.441603217211656,78.04914330105714,India
1729,1.972939075352378,2023-03-22 00:00:00 +00,2022-07-30 00:00:00 +00,-21.0759350094898,-45.05920028521757,Brazil
17293,3.420973906751115,2021-12-21 00:00:00 +00,2020-12-01 00:00:00 +00,22.35843644626862,70.23719990439018,India
17297,9.09302251817631,2017-12-28 00:00:00 +00,,15.217831877915524,75.32405449013699,India
17330,36.42989072943691,2017-12-28 00:00:00 +00,,13.374080125539846,77.59769072851877,India
17331,2.5214677990720284,2020-12-06 00:00:00 +00,2019-02-25 00:00:00 +00,11.344250952452333,106.70244398901924,Vietnam
17334,7.819496700893595,2022-11-24 05:26:32.033 +00,2021-02-12 05:26:28.371 +00,8.926882324317974,77.67434282884763,India
17347,5.221395907290051,2021-04-07 00:00:00 +00,2020-03-23 00:00:00 +00,10.810456677009602,107.563518913273,Vietnam
17359,2.211457159235654,2023-03-30 00:00:00 +00,2022-05-29 00:00:00 +00,-23.470240510868337,-47.40281312423553,Brazil
17377,40.81413425249077,2021-12-21 00:00:00 +00,2020-11-26 00:00:00 +00,21.49379938243394,71.00236137569432,India
17380,3.45024229351316,2021-12-11 00:00:00 +00,2020-01-18 00:00:00 +00,14.810645602345042,107.6926329653434,Vietnam
17390,10.433050880409926,2017-12-28 00:00:00 +00,,18.66994110729115,75.52179246103934,India
1740,9.159501336334984,2022-12-28 00:00:00 +00,2021-11-13 00:00:00 +00,22.03917336226887,71.08359790064998,India
17402,126.35914586004591,2024-06-28 00:00:00 +00,2024-01-18 00:00:00 +00,-7.343760401523236,-38.72866835778011,Brazil
17406,14.647600549746643,2023-06-20 00:00:00 +00,2023-02-20 00:00:00 +00,16.98417897646339,75.91503330664473,India
17409,2.454805098553749,2023-03-27 00:00:00 +00,2022-11-14 00:00:00 +00,19.79241098441654,79.06720633209518,India
17424,21.983984691318536,2024-03-26 00:00:00 +00,,14.940601908895216,76.81133622759201,India
17432,48.99993522084956,2017-12-28 00:00:00 +00,,17.65781146469824,77.55629337734882,India
17433,14.409273110706517,2021-12-25 00:00:00 +00,2020-12-02 00:00:00 +00,17.44398057790252,76.00891286979987,India
17444,1.5711576174270958,2018-12-16 00:00:00 +00,2017-10-22 00:00:00 +00,30.57595105028334,77.18947529902891,India
17446,19.814371653060004,2023-03-29 00:00:00 +00,2022-11-07 00:00:00 +00,17.801778562891354,77.15179671656406,India
17463,0.8874741813805487,2021-12-30 04:53:11.235 +00,2020-12-08 05:03:01.135 +00,20.24604358934487,85.82158041295489,India
17468,14.011285680164791,2019-12-29 05:51:47.046 +00,2018-11-29 05:51:48.22 +00,25.673082985710646,74.6089071573269,India
17470,6.794067050146417,2017-12-29 04:59:30.83 +00,,19.97737597776136,85.46617878296298,India
17481,1.161942432693433,2018-12-26 00:00:00 +00,2017-10-27 00:00:00 +00,20.250431512584377,73.85978879409811,India
17505,3.8865793700631417,2020-12-03 00:00:00 +00,2019-09-25 00:00:00 +00,10.832536938175048,107.97451982277396,Vietnam
17508,3.9121230078197176,2017-12-28 00:00:00 +00,,15.90003197837322,74.89197141308964,India
17522,25.50342406479194,2020-12-28 00:00:00 +00,2019-11-22 00:00:00 +00,20.391090817808955,83.3565020317165,India
17527,3.808461613116477,2017-12-28 13:12:36.46 +00,,-12.500909740102614,-42.48846424071692,Brazil
17530,4.208847589293917,2023-12-26 00:00:00 +00,2020-04-05 00:00:00 +00,10.815135743016004,105.9592981081382,Vietnam
17556,9.733751887241278,2017-12-29 00:00:00 +00,,20.70681261732675,70.95351847039868,India
17569,2.908238939918624,2021-11-21 00:00:00 +00,2020-03-31 00:00:00 +00,16.592330744058224,107.46613890337284,Vietnam
17595,10.213916371235236,2023-12-29 00:00:00 +00,,14.534306070949254,77.81208686033402,India
17604,28.664265242242617,2023-12-27 00:00:00 +00,,19.022162919746645,77.9644185451676,India
17611,1.0854864683791985,2021-12-06 03:34:56.408 +00,2020-02-25 03:34:52.203 +00,11.338806485306003,106.6800857895554,Vietnam
17631,3.970551865268676,2017-12-28 00:00:00 +00,,-14.005351195658116,-42.603500803665,Brazil
17641,24.663901239052,2018-12-26 00:00:00 +00,2017-10-27 00:00:00 +00,22.34550987052268,87.17918223504714,India
17643,0.4744941332427366,2023-05-30 05:12:45.079 +00,2023-02-14 05:12:39.653 +00,21.794559415266985,82.31783497705986,India
17644,16.059720942992612,2018-12-28 00:00:00 +00,2017-10-29 00:00:00 +00,14.063543278120823,76.91988511427371,India
1765,1.121747684625078,2023-12-30 00:00:00 +00,2023-08-14 00:00:00 +00,-23.9683896636714,28.92360860577993,South Africa
1767,26.937636079420216,2017-12-28 00:00:00 +00,,18.001639793076762,77.73418527968877,India
17670,2.926052879106486,2024-03-12 00:00:00 +00,2023-11-13 00:00:00 +00,-15.17329299081844,-48.29770572784339,Brazil
17686,9.452502431996358,2023-09-25 13:08:24.23 +00,2023-04-13 13:08:22.576 +00,-22.21372428014649,-43.61333995611224,Brazil
17698,65.164675430521,2017-12-27 00:00:00 +00,,21.538254472790943,81.25143784011989,India
177,16.87965412323453,2019-12-28 00:00:00 +00,2018-12-06 00:00:00 +00,23.984206947169795,76.02260590627151,India
17708,280.54522658794406,2022-12-28 00:00:00 +00,2021-11-26 00:00:00 +00,27.333704280949867,72.23406948158548,India
17736,2.743556501241,2023-03-22 00:00:00 +00,2022-10-08 00:00:00 +00,-25.671881150668547,28.110982965186874,South Africa
17743,35.43775680442023,2019-12-27 00:00:00 +00,2018-11-22 00:00:00 +00,22.92398652755384,71.35724216484003,India
17758,8.61353741093275,2020-12-26 00:00:00 +00,2019-11-22 00:00:00 +00,22.782145544647708,70.50146359482434,India
17807,12.655804391050584,2017-12-28 00:00:00 +00,,14.868215632030452,76.81353405795718,India
17817,1.519651281232968,2022-12-05 00:00:00 +00,2021-11-20 00:00:00 +00,30.43279970388439,77.9783428157532,India
17818,62.289557215091065,2019-12-30 00:00:00 +00,2018-03-25 00:00:00 +00,10.774415530289373,77.23362338676647,India
17826,0.8531969997997896,2020-12-30 00:00:00 +00,2019-11-11 00:00:00 +00,21.442606765551457,74.33771529068406,India
17846,30.630670002660555,2018-12-23 00:00:00 +00,2017-11-23 00:00:00 +00,14.611313208902027,76.52140466028415,India
1789,4.689026993027981,2022-12-28 00:00:00 +00,2021-11-23 00:00:00 +00,22.758427931867743,85.84733469997059,India
17914,47.40040410023846,2017-12-26 00:00:00 +00,,23.88445407987289,75.89817626279002,India
17951,2.6481654597211213,2025-03-23 06:13:10.586 +00,,22.423114069267765,88.14780785037384,India
17989,5.687526992273601,2019-12-30 00:00:00 +00,2018-10-29 00:00:00 +00,17.674148595021176,77.20710686195041,India
17991,1.4008798575179195,2020-12-06 00:00:00 +00,2019-12-09 00:00:00 +00,11.145145545267797,107.24771741514782,Vietnam
18009,15.649461101697485,2018-12-28 00:00:00 +00,2017-10-29 00:00:00 +00,13.7473223988506,76.39251455153503,India
1801,2.9592851722677134,2020-12-28 00:00:00 +00,2019-03-27 00:00:00 +00,11.76536994282954,106.5827901519788,Vietnam
18047,19.810504161146973,2017-12-28 00:00:00 +00,,17.800986439713206,79.15521389328005,India
18054,10.667314272154822,2017-12-30 00:00:00 +00,,10.853338937713994,78.30930519053815,India
18075,7.763306217037611,2022-12-29 00:00:00 +00,2021-04-03 00:00:00 +00,11.36662848636184,78.09690981616336,India
18106,2.6682058938390187,2020-12-06 03:34:37.132 +00,2019-02-27 03:24:40 +00,12.012522595108306,107.54172614822548,Vietnam
18107,5.419346017098727,2024-03-19 00:00:00 +00,2023-10-16 00:00:00 +00,-19.617624218322767,-46.97542196307779,Brazil
18111,4.326454374337381,2020-12-06 00:00:00 +00,2019-02-25 00:00:00 +00,11.478328549492518,106.77931203898984,Vietnam
18132,1.713456954620986,2022-11-09 00:00:00 +00,2021-08-19 00:00:00 +00,-13.700610036530543,-55.39073960365462,Brazil
18151,20.90396067154104,2022-12-24 00:00:00 +00,2021-11-09 00:00:00 +00,25.887499167365224,92.9820766697718,India
18193,3.658961313944886,2017-12-28 00:00:00 +00,,27.92497469868431,78.07109701614647,India
18196,2.348778546479428,2023-09-22 13:48:57.928 +00,2023-05-25 13:48:53.839 +00,-23.125501415969342,-52.30426561514103,Brazil
18200,5.902551220629115,2017-12-29 00:00:00 +00,,18.47282693519235,83.34722924218703,India
18204,5.829994835903465,2023-12-17 13:17:33.494 +00,2023-07-15 13:17:42.464 +00,-19.5857699582238,-44.11839881224357,Brazil
18211,7.7585249694163965,2024-06-29 00:00:00 +00,2024-01-06 00:00:00 +00,-14.413305958611522,-56.46939084844468,Brazil
18228,81.01205932146706,2019-12-29 00:00:00 +00,2018-05-08 00:00:00 +00,11.469025674155723,108.96599436272102,Vietnam
1823,1.7099549124417075,2023-12-28 00:00:00 +00,2023-07-06 00:00:00 +00,-22.26618411034965,-51.46697836727742,Brazil
18237,2.419838205394377,2023-12-30 00:00:00 +00,2020-08-25 00:00:00 +00,11.670333957001654,109.06077701569028,Vietnam
18238,3.0987120453720745,2022-10-30 00:00:00 +00,2021-09-20 00:00:00 +00,-7.834522317182547,-40.02225896000208,Brazil
18240,7.143100888589054,2023-12-28 00:00:00 +00,2020-02-25 00:00:00 +00,11.390964358878996,106.42018563905825,Vietnam
18251,1.3375282281686691,2020-12-28 00:00:00 +00,2019-03-27 00:00:00 +00,11.773497913174747,106.79101206258852,Vietnam
18253,40.93150586006594,2019-12-29 00:00:00 +00,2018-03-04 00:00:00 +00,10.999174926799853,108.3219418777238,Vietnam
18258,1.7023026833560198,2020-10-18 00:00:00 +00,2019-06-23 00:00:00 +00,-3.1279142338784607,-40.12569394554717,Brazil
18262,2.799759217450689,2023-12-24 00:00:00 +00,2023-08-01 00:00:00 +00,-22.259265679225376,-54.21916152787206,Brazil
1827,6.280227802056366,2021-06-24 00:00:00 +00,2020-03-26 00:00:00 +00,11.94313832584308,106.7825415392732,Vietnam
18283,4.980813387872465,2020-11-28 00:00:00 +00,2019-09-15 00:00:00 +00,-15.779475218653896,-48.17016175837294,Brazil
18284,2.67118221770773,2021-08-20 03:24:18.371 +00,2020-01-23 03:24:06.095 +00,13.579711405662188,108.10556879231424,Vietnam
18300,1.7671929388621197,2023-03-14 00:00:00 +00,2022-03-14 00:00:00 +00,11.418349367970158,77.7541866265233,India
18302,5.539784824186137,2023-12-24 00:00:00 +00,2019-05-09 00:00:00 +00,10.962048852010367,77.75825715557447,India
18315,52.17540742471313,2018-12-20 00:00:00 +00,2017-03-22 00:00:00 +00,11.62300702914857,79.53522623998786,India
18323,0.7669954905304253,2025-03-23 06:13:10.586 +00,,10.821069236168627,106.5150976115593,Vietnam
18350,261.8439466394755,2025-03-23 06:13:10.586 +00,,23.924759948557984,76.03941044452827,India
18360,2.96153320640796,2021-11-21 00:00:00 +00,2020-01-16 00:00:00 +00,16.98733940975111,106.9293376693952,Vietnam
18364,2.8987112464962124,2019-12-18 00:00:00 +00,2018-10-24 00:00:00 +00,12.01873882848268,75.19933759016246,India
18389,6.143894223037932,2023-12-20 00:00:00 +00,,29.85045383540572,75.49009350726232,India
18397,1.101425860698829,2021-10-15 00:00:00 +00,2020-08-24 00:00:00 +00,-15.318863633342092,-55.33019722084188,Brazil
18401,0.7327168373727571,2024-03-22 05:52:15.88 +00,2023-12-08 05:52:04.951 +00,25.081260475721443,73.24599089914337,India
18427,1.1454202982499309,2022-12-24 05:25:58.258 +00,2021-05-18 05:25:59.841 +00,10.364091173050854,78.13137311793317,India
18429,3.0066572911604768,2023-03-14 00:00:00 +00,2022-05-28 00:00:00 +00,10.704144035075585,78.53782147532965,India
18437,20.78213092114168,2022-12-27 00:00:00 +00,2021-10-28 00:00:00 +00,18.560032556815884,77.25335945050564,India
18438,54.89042918975058,2019-12-29 00:00:00 +00,2018-03-04 00:00:00 +00,11.23922150737656,108.6784561113484,Vietnam
18458,11.930381393151064,2022-12-27 00:00:00 +00,2021-10-11 00:00:00 +00,-27.86853560921915,26.70383321813071,South Africa
18463,65.98200988341345,2020-11-18 00:00:00 +00,2019-02-17 00:00:00 +00,11.671974051977775,108.78368973647522,Vietnam
18467,11.174462176759908,2018-12-29 05:50:15.64 +00,2017-10-27 05:35:20.24 +00,31.59987543990741,76.70567104748817,India
18469,1.4270999074881243,2017-12-29 00:00:00 +00,,18.28217210317033,84.04865696997875,India
18478,3.378812729754889,2022-12-29 00:00:00 +00,2021-11-14 00:00:00 +00,24.60810039774097,80.86873416817987,India
18480,15.193261725262076,2017-12-28 00:00:00 +00,,14.242957131441685,77.35084316394216,India
1852,15.419954821357416,2019-12-29 00:00:00 +00,2018-11-24 00:00:00 +00,24.64708730043113,73.87821077300235,India
18529,3.147679365107016,2022-12-29 00:00:00 +00,2021-02-12 00:00:00 +00,10.578810206230076,77.5797507187983,India
18550,2.4726871233149583,2024-03-21 00:00:00 +00,2023-11-07 00:00:00 +00,-19.521928284923483,-44.30174707573312,Brazil
18551,51.65760773410104,2019-10-01 00:00:00 +00,2018-03-05 00:00:00 +00,8.894056507350788,77.56383770354095,India
18578,10.734362625870247,2023-12-24 00:00:00 +00,2022-11-24 00:00:00 +00,27.458879369245725,80.41899588342388,India
18590,12.30326360318302,2017-12-30 00:00:00 +00,,10.561147589901566,77.9260942475831,India
18617,23.905060937705613,2020-10-05 00:00:00 +00,2019-02-13 00:00:00 +00,8.905048152172057,77.54788660250996,India
18636,344.5101427176864,2021-11-12 00:00:00 +00,2020-11-12 00:00:00 +00,-12.31925799640788,-42.62285242773387,Brazil
1865,20.27053714477196,2017-12-28 00:00:00 +00,,15.362028656542265,77.49077311066159,India
18667,2.1094638791873046,2023-09-23 13:17:40.91 +00,2023-05-06 13:17:40.011 +00,-19.89348522073381,-44.05712119056919,Brazil
18707,4.263685177261208,2023-12-17 00:00:00 +00,2023-07-25 00:00:00 +00,-20.270722795362385,-44.97649448528554,Brazil
18717,74.55510749889714,2017-12-28 00:00:00 +00,,18.96321431600148,76.2128800659192,India
18721,5.496885722567884,2023-03-14 00:00:00 +00,2022-03-09 00:00:00 +00,9.903946364595438,78.31259227949612,India
18738,0.8914824842670116,2023-03-12 04:40:55.865 +00,2022-12-04 04:31:05.912 +00,26.58268381921628,93.80936083868744,India
18779,41.54097175059646,2018-12-29 00:00:00 +00,2017-12-02 00:00:00 +00,20.98068561171591,83.07849256568541,India
1878,8.217628717160187,2017-12-25 00:00:00 +00,,16.696267401706812,78.48887230225688,India
18780,8.040322208605515,2023-12-26 00:00:00 +00,2023-08-03 00:00:00 +00,9.934435671670258,78.29896622230868,India
18788,1.5296579203185778,2021-12-26 00:00:00 +00,2020-12-04 00:00:00 +00,21.17830050708069,81.72952323792381,India
18790,1.6794396313063047,2022-12-09 00:00:00 +00,2021-07-27 00:00:00 +00,-22.33719746646997,-43.54306512461344,Brazil
18801,8.455683321225829,2017-12-30 00:00:00 +00,,17.52248009705788,79.52777736297944,India
18809,27.591057522366487,2018-12-24 00:00:00 +00,2017-11-24 00:00:00 +00,23.504933075146607,73.43961392304394,India
1881,35.054824244283594,2023-12-18 00:00:00 +00,,29.81891178270809,75.57550355997212,India
18833,7.4447553051431505,2017-12-30 00:00:00 +00,,23.433054265189387,91.27693386021974,India
1884,32.44183485114675,2023-12-24 00:00:00 +00,2019-03-30 00:00:00 +00,12.959860546153893,78.35814091042964,India
18844,2.479316123441431,2022-12-26 08:49:52.866 +00,2021-09-22 08:49:51.119 +00,-33.93918571173254,18.560012433038462,South Africa
18846,1.1965217354007287,2020-10-09 00:00:00 +00,2019-09-10 00:00:00 +00,-15.634135707019244,-47.926377253463365,Brazil
18868,0.7166606832784801,2024-03-30 06:02:34.024 +00,2023-11-23 05:52:38.867 +00,23.321063267020502,72.42822123939517,India
18873,1.3300803189595078,2025-03-23 06:13:10.586 +00,,26.87064051198788,73.51963740881222,India
1889,2.031203395164391,2021-08-20 00:00:00 +00,2020-01-23 00:00:00 +00,13.78659478165962,107.9208039296741,Vietnam
18894,3.7111101447584014,2018-12-21 00:00:00 +00,2017-08-30 00:00:00 +00,-19.74619264438916,-45.21757398108244,Brazil
189,1.0128813047392229,2020-12-30 00:00:00 +00,2019-10-27 00:00:00 +00,27.43930532443236,75.41738138131481,India
18937,14.40711976387597,2019-12-27 00:00:00 +00,2018-11-22 00:00:00 +00,22.320375698488583,70.30664952171531,India
18939,318.58795001211234,2023-09-29 00:00:00 +00,2023-06-11 00:00:00 +00,28.169020013818823,73.00561624414622,India
18956,9.47943830702078,2024-03-29 00:00:00 +00,,18.30415867849586,76.65384892512783,India
1897,10.387270892152417,2023-03-25 00:00:00 +00,2022-10-03 00:00:00 +00,-5.211715335991601,-42.28355276120638,Brazil
18990,1.137047535074732,2021-12-26 12:57:42.32 +00,2020-09-12 12:57:49.068 +00,-20.10767178705575,-40.310693818964815,Brazil
19034,6.499733904151474,2021-12-20 05:40:28.91 +00,2020-11-30 05:40:34.444 +00,30.56705248681008,77.99579352211092,India
19036,3.200492283354237,2020-12-29 00:00:00 +00,2019-12-13 00:00:00 +00,21.351269540443862,103.98689294564096,Vietnam
19076,16.690902048845007,2019-12-21 00:00:00 +00,2018-11-28 00:00:00 +00,16.65499922792346,75.43936594066247,India
19094,403.83366422281927,2019-12-21 00:00:00 +00,2018-09-17 00:00:00 +00,-12.045817246640537,-45.08372564514927,Brazil
1911,7.971639539724031,2023-12-27 00:00:00 +00,,12.750320891389448,76.1844199891296,India
19111,19.06584685785199,2017-12-28 00:00:00 +00,,18.89464239001457,78.20104556375007,India
19125,3.269444453877819,2023-09-27 00:00:00 +00,2023-04-03 00:00:00 +00,9.531449086604445,78.45111830128336,India
19126,12.679733849801863,2021-12-29 00:00:00 +00,2020-04-03 00:00:00 +00,10.713718608526657,78.19578592283631,India
19136,2.2564970665029205,2023-12-24 00:00:00 +00,,8.60683865707657,76.87553256186804,India
19151,3.946753051301603,2020-11-18 00:00:00 +00,2019-02-27 00:00:00 +00,11.80613788122505,108.72009336253848,Vietnam
19160,1.2188110772306258,2018-12-22 00:00:00 +00,2017-12-02 00:00:00 +00,-28.64197151633089,20.304628343367693,South Africa
19234,0.883855856412339,2022-12-23 00:00:00 +00,2021-11-03 00:00:00 +00,-20.80875252470041,-50.182839452747,Brazil
19235,4.509541394852334,2020-12-06 00:00:00 +00,2019-02-25 00:00:00 +00,11.60826279112452,106.4029547019013,Vietnam
19238,1.250805577044649,2024-12-23 13:03:35.672 +00,2024-07-31 13:03:34.247 +00,-4.995774118223298,-39.016816180324966,Brazil
19263,60.662642814978845,2023-03-14 00:00:00 +00,2022-03-14 00:00:00 +00,11.078649556512078,78.67180264729936,India
19265,1.4129957097362398,2020-12-30 00:00:00 +00,2019-10-02 00:00:00 +00,-26.130379546380944,27.974266140110583,South Africa
19290,96.16171599414416,2017-12-29 00:00:00 +00,,21.073813217807963,74.38588297784732,India
19291,19.75602697515051,2023-12-27 00:00:00 +00,,16.00827464086003,76.03981540804136,India
193,42.14170764084481,2024-03-25 00:00:00 +00,2023-11-23 00:00:00 +00,30.18286427494669,74.42612401648073,India
19307,3.082399688112327,2021-08-25 00:00:00 +00,2020-03-28 00:00:00 +00,14.05539870363691,109.05073711935894,Vietnam
1931,1.32729410378699,2021-03-28 00:00:00 +00,2020-03-13 00:00:00 +00,12.282132629377692,108.96731927087642,Vietnam
19324,1.887800981115424,2024-03-28 00:00:00 +00,,17.05541834891642,78.17356708747923,India
19350,333.6207785616548,2018-12-21 00:00:00 +00,2017-08-18 00:00:00 +00,-17.23350613758481,-47.07433348525542,Brazil
19371,9.599669153677668,2024-08-23 00:00:00 +00,2024-06-04 00:00:00 +00,-21.126912970633125,-45.57194264018212,Brazil
19373,3.309632733839916,2020-12-06 03:35:10.231 +00,2019-01-13 03:25:15.74 +00,10.656329864506713,106.73637804235968,Vietnam
19382,127.11864309079893,2017-12-29 00:00:00 +00,,30.21443361451068,74.75347875670651,India
19386,3.286570609123784,2017-12-25 00:00:00 +00,,10.663079861699474,77.2812755194915,India
19387,9.019115241651416,2023-03-14 00:00:00 +00,2022-01-23 00:00:00 +00,11.329596535832552,77.27168992365301,India
19401,34.74525744530358,2017-12-24 00:00:00 +00,,25.337137004127825,73.22013108129401,India
19406,2.778144211828562,2022-12-24 00:00:00 +00,2021-03-19 00:00:00 +00,10.95394968815278,77.65435687017477,India
19454,6.299373973374431,2021-05-02 00:00:00 +00,2020-03-18 00:00:00 +00,12.724858278482545,107.84688978926243,Vietnam
19467,24.195008700557253,2023-06-09 00:00:00 +00,2023-03-03 00:00:00 +00,22.56435315253137,72.15945143932299,India
19473,6.502153511567775,2020-12-26 00:00:00 +00,2019-03-25 00:00:00 +00,8.581587081740972,77.90699363541277,India
19482,3.618239137740438,2024-09-28 03:25:04.361 +00,2024-04-04 03:34:54.546 +00,11.129822375638636,106.78096658890588,Vietnam
19500,80.04493754074348,2019-12-24 00:00:00 +00,2018-02-07 00:00:00 +00,13.22911956082258,108.6627668246326,Vietnam
1951,2.597520912660815,2025-03-23 06:13:10.586 +00,,28.652326128485253,77.65229518680681,India
19517,3.9151367127314463,2021-12-16 00:00:00 +00,2020-12-01 00:00:00 +00,22.61042887399957,70.4641961588563,India
